Date,MMM,AAPL,CAT,MMM,AAPL,CAT,MMM
2017-07-21,211.16,152.09,106.59,211.16,152.09,106.59,211.16
2017-07-24,210,152.74,108.18,210,152.74,108.18,210
2017-07-25,199.39,153.46,114.54,199.39,153.46,114.54,199.39
2017-07-26,199.03,150.56,113.52,199.03,150.56,113.52,199.03
2017-07-27,200.05,149.5,114.37,200.05,149.5,114.37,200.05
2017-07-28,199.72,148.73,114.1,199.72,148.73,114.1,199.72
2017-07-31,201.17,150.05,113.95,201.17,150.05,113.95,201.17
2017-08-01,203.18,157.14,113.1,203.18,157.14,113.1,203.18
2017-08-02,205.41,155.57,113.09,205.41,155.57,113.09,205.41
2017-08-03,207.62,156.39,113.56,207.62,156.39,113.56,207.62
2017-08-04,207.65,158.81,114.35,207.65,158.81,114.35,207.65
2017-08-07,207.44,160.08,114.71,207.44,160.08,114.71,207.44
2017-08-08,206.43,161.06,114.41,206.43,161.06,114.41,206.43
2017-08-09,206.48,155.32,114.34,206.48,155.32,114.34,206.48
2017-08-10,206.23,157.48,113.15,206.23,157.48,113.15,206.23
2017-08-11,205.98,159.85,112.85,205.98,159.85,112.85,205.98
2017-08-14,207.37,161.6,113.71,207.37,161.6,113.71,207.37
2017-08-15,207.18,160.95,113.65,207.18,160.95,113.65,207.18
2017-08-16,207.92,157.86,114.12,207.92,157.86,114.12,207.92
2017-08-17,205.35,157.5,113.14,205.35,157.5,113.14,205.35
2017-08-18,203.53,157.21,113.92,203.53,157.21,113.92,203.53
2017-08-21,204.55,159.78,113.6,204.55,159.78,113.6,204.55
2017-08-22,205.46,159.98,115.82,205.46,159.98,115.82,205.46
2017-08-23,202.67,159.27,114.75,202.67,159.27,114.75,202.67
2017-08-24,202.12,159.86,114.78,202.12,159.86,114.78,202.12
2017-08-25,202.13,161.47,115.35,202.13,161.47,115.35,202.13
2017-08-28,202.46,162.91,115.07,202.46,162.91,115.07,202.46
2017-08-29,202.92,163.35,116.01,202.92,163.35,116.01,202.92
2017-08-30,203.69,164,117.55,203.69,164,117.55,203.69
2017-08-31,204.32,164.05,117.49,204.32,164.05,117.49,204.32
2017-09-01,203.56,162.08,118.28,203.56,162.08,118.28,203.56
2017-09-05,200.98,161.91,118.3,200.98,161.91,118.3,200.98
2017-09-06,202.05,161.26,116.98,202.05,161.26,116.98,202.05
2017-09-07,204.46,158.63,117.77,204.46,158.63,117.77,204.46
2017-09-08,205.69,161.5,117.82,205.69,161.5,117.82,205.69
2017-09-11,209.56,160.86,118.87,209.56,160.86,118.87,209.56
2017-09-12,209.64,159.65,120.94,209.64,159.65,120.94,209.64
2017-09-13,209.49,158.28,119.63,209.49,158.28,119.63,209.49
2017-09-14,211.43,159.88,120.48,211.43,159.88,120.48,211.43
2017-09-15,213.35,158.67,121.37,213.35,158.67,121.37,213.35
2017-09-18,213.76,158.73,123.83,213.76,158.73,123.83,213.76
2017-09-19,213.56,156.07,124.74,213.56,156.07,124.74,213.56
2017-09-20,210.51,153.39,124.85,210.51,153.39,124.85,210.51
2017-09-21,210.44,151.89,124.79,210.44,151.89,124.79,210.44
2017-09-22,210.76,150.55,124.43,210.76,150.55,124.43,210.76
2017-09-25,210.73,153.14,124.32,210.73,153.14,124.32,210.73
2017-09-26,211.03,154.23,124.51,211.03,154.23,124.51,211.03
2017-09-27,209.48,153.28,124.52,209.48,153.28,124.52,209.48
2017-09-28,209.55,154.12,125.23,209.55,154.12,125.23,209.55
2017-09-29,209.9,153.81,124.71,209.9,153.81,124.71,209.9
2017-10-02,212.76,154.48,124.72,212.76,154.48,124.72,212.76
2017-10-03,214.57,153.48,125.51,214.57,153.48,125.51,214.57
2017-10-04,216.52,155.39,126.74,216.52,155.39,126.74,216.52
2017-10-05,216.37,155.3,126.4,216.37,155.3,126.4,216.37
2017-10-06,216.52,155.84,126.93,216.52,155.84,126.93,216.52
2017-10-09,216.68,155.9,126.88,216.68,155.9,126.88,216.68
2017-10-10,216.75,156.55,128.19,216.75,156.55,128.19,216.75
2017-10-11,216.32,156,127.88,216.32,156,127.88,216.32
2017-10-12,217.59,156.99,129.99,217.59,156.99,129.99,217.59
2017-10-13,217.72,159.88,130.71,217.72,159.88,130.71,217.72
2017-10-16,218.72,160.47,131.47,218.72,160.47,131.47,218.72
2017-10-17,217.75,159.76,130.54,217.75,159.76,130.54,217.75
2017-10-18,218.27,155.98,131.29,218.27,155.98,131.29,218.27
2017-10-19,219.24,156.25,131.55,219.24,156.25,131.55,219.24
2017-10-20,221.32,156.17,131.36,221.32,156.17,131.36,221.32
2017-10-23,221.55,157.1,131.68,221.55,157.1,131.68,221.55
2017-10-24,234.65,156.41,138.24,234.65,156.41,138.24,234.65
2017-10-25,237.68,157.41,136.84,237.68,157.41,136.84,237.68
2017-10-26,232.94,163.05,136.94,232.94,163.05,136.94,232.94
2017-10-27,234.74,166.72,137.81,234.74,166.72,137.81,234.74
2017-10-30,231.02,169.04,136.49,231.02,169.04,136.49,231.02
2017-10-31,230.19,166.89,135.8,230.19,166.89,135.8,230.19
2017-11-01,230.18,168.11,136.29,230.18,168.11,136.29,230.18
2017-11-02,232.23,172.5,136.47,232.23,172.5,136.47,232.23
2017-11-03,232.22,174.25,136.63,232.22,174.25,136.63,232.22
2017-11-06,230.31,174.81,137.71,230.31,174.81,137.71,230.31
2017-11-07,230.05,176.24,138.81,230.05,176.24,138.81,230.05
2017-11-08,229.83,175.88,137.29,229.83,175.88,137.29,229.83
2017-11-09,228.39,174.67,135.34,228.39,174.67,135.34,228.39
2017-11-10,227.45,173.97,136.48,227.45,173.97,136.48,227.45
2017-11-13,228.22,171.34,136.53,228.22,171.34,136.53,228.22
2017-11-14,229.33,169.08,137.54,229.33,169.08,137.54,229.33
2017-11-15,227.4,171.1,134.1,227.4,171.1,134.1,227.4
2017-11-16,229.42,170.15,136.36,229.42,170.15,136.36,229.42
2017-11-17,229.36,169.98,136.13,229.36,169.98,136.13,229.36
2017-11-20,231.49,173.14,136.91,231.49,173.14,136.91,231.49
2017-11-21,234.09,174.96,137.6,234.09,174.96,137.6,234.09
2017-11-22,231.58,174.97,138.01,231.58,174.97,138.01,231.58
2017-11-24,231.38,174.09,137.39,231.38,174.09,137.39,231.38
2017-11-27,234,173.07,137.19,234,173.07,137.19,234
2017-11-28,235.63,169.48,138.99,235.63,169.48,138.99,235.63
2017-11-29,238.01,171.85,138.06,238.01,171.85,138.06,238.01
2017-11-30,243.14,171.05,141.15,243.14,171.05,141.15,243.14
2017-12-01,241.15,169.8,141.52,241.15,169.8,141.52,241.15
2017-12-04,239.26,169.64,141.5,239.26,169.64,141.5,239.26
2017-12-05,238.26,169.01,140.14,238.26,169.01,140.14,238.26
2017-12-06,238.67,169.32,140.34,238.67,169.32,140.34,238.67
2017-12-07,240.3,169.37,142.89,240.3,169.37,142.89,240.3
2017-12-08,238.13,172.67,143.86,238.13,172.67,143.86,238.13
2017-12-11,239.3,171.7,143.77,239.3,171.7,143.77,239.3
2017-12-12,236.58,172.27,143.42,236.58,172.27,143.42,236.58
2017-12-13,239.11,172.22,148.57,239.11,172.22,148.57,239.11
2017-12-14,238.08,173.97,146.28,238.08,173.97,146.28,238.08
2017-12-15,238,176.42,146.69,238,176.42,146.69,238
2017-12-18,238.42,174.54,149.77,238.42,174.54,149.77,238.42
2017-12-19,238.39,174.35,150.91,238.39,174.35,150.91,238.39
2017-12-20,236.92,175.01,152.52,236.92,175.01,152.52,236.92
2017-12-21,234.78,175.01,154.64,234.78,175.01,154.64,234.78
2017-12-22,234.73,170.57,155.75,234.73,170.57,155.75,234.73
2017-12-26,235.45,170.6,156.44,235.45,170.6,156.44,235.45
2017-12-27,236.2,171.08,157.52,236.2,171.08,157.52,236.2
2017-12-28,235.72,169.23,158.42,235.72,169.23,158.42,235.72
2017-12-29,235.37,70.44,157.58,235.37,70.44,157.58,235.37
